District_Name,Crop_Year,Season,Crop,Area,Yield,Rainfall
salem,2011,Rabi,Bajra,162,2.925925925925926,7.266666666666667
salem,2011,Rabi,Bajra,162,2.925925925925926,58.6
salem,2011,Rabi,Bajra,162,2.925925925925926,527.6
salem,2011,Rabi,Cotton(lint),3660,2.6278688524590166,63.633333333333326
salem,2011,Rabi,Cotton(lint),3660,2.6278688524590166,123.86666666666667
salem,2011,Rabi,Cotton(lint),3660,2.6278688524590166,7.266666666666667
salem,2011,Rabi,Cotton(lint),3660,2.6278688524590166,58.6
salem,2011,Rabi,Cotton(lint),3660,2.6278688524590166,527.6
salem,2011,Rabi,Groundnut,4393,3.489870248122012,63.633333333333326
salem,2011,Rabi,Groundnut,4393,3.489870248122012,123.86666666666667
salem,2011,Rabi,Groundnut,4393,3.489870248122012,7.266666666666667
salem,2011,Rabi,Groundnut,4393,3.489870248122012,58.6
salem,2011,Rabi,Groundnut,4393,3.489870248122012,527.6
salem,2011,Rabi,Jowar,7244,1.0289895085588072,63.633333333333326
salem,2011,Rabi,Jowar,7244,1.0289895085588072,123.86666666666667
salem,2011,Rabi,Jowar,7244,1.0289895085588072,7.266666666666667
salem,2011,Rabi,Jowar,7244,1.0289895085588072,58.6
salem,2011,Rabi,Jowar,7244,1.0289895085588072,527.6
salem,2011,Rabi,Maize,12866,6.412793408984921,63.633333333333326
salem,2011,Rabi,Maize,12866,6.412793408984921,123.86666666666667
salem,2011,Rabi,Maize,12866,6.412793408984921,7.266666666666667
salem,2011,Rabi,Maize,12866,6.412793408984921,58.6
salem,2011,Rabi,Maize,12866,6.412793408984921,527.6
salem,2011,Rabi,Ragi,2695,3.5844155844155843,63.633333333333326
salem,2011,Rabi,Ragi,2695,3.5844155844155843,123.86666666666667
salem,2011,Rabi,Ragi,2695,3.5844155844155843,7.266666666666667
salem,2011,Rabi,Ragi,2695,3.5844155844155843,58.6
salem,2011,Rabi,Ragi,2695,3.5844155844155843,527.6
salem,2011,Rabi,Rapeseed &Mustard,31,0.2580645161290322,63.633333333333326
salem,2011,Rabi,Rapeseed &Mustard,31,0.2580645161290322,123.86666666666667
salem,2011,Rabi,Rapeseed &Mustard,31,0.2580645161290322,7.266666666666667
salem,2011,Rabi,Rapeseed &Mustard,31,0.2580645161290322,58.6
salem,2011,Rabi,Rapeseed &Mustard,31,0.2580645161290322,527.6
salem,2011,Whole Year,Arecanut,2422,2.921552436003303,63.633333333333326
salem,2011,Whole Year,Arecanut,2422,2.921552436003303,123.86666666666667
salem,2011,Whole Year,Arecanut,2422,2.921552436003303,7.266666666666667
salem,2011,Whole Year,Arecanut,2422,2.921552436003303,58.6
salem,2011,Whole Year,Arecanut,2422,2.921552436003303,527.6
salem,2011,Whole Year,Arhar/Tur,1451,0.6526533425223984,63.633333333333326
salem,2011,Whole Year,Arhar/Tur,1451,0.6526533425223984,123.86666666666667
salem,2011,Whole Year,Arhar/Tur,1451,0.6526533425223984,7.266666666666667
salem,2011,Whole Year,Arhar/Tur,1451,0.6526533425223984,58.6
salem,2011,Whole Year,Arhar/Tur,1451,0.6526533425223984,527.6
salem,2011,Whole Year,Banana,2374,43.78643639427127,63.633333333333326
salem,2011,Whole Year,Banana,2374,43.78643639427127,123.86666666666667
salem,2011,Whole Year,Banana,2374,43.78643639427127,7.266666666666667
salem,2011,Whole Year,Banana,2374,43.78643639427127,58.6
salem,2011,Whole Year,Banana,2374,43.78643639427127,527.6
salem,2011,Whole Year,Black pepper,816,0.1838235294117647,63.633333333333326
salem,2011,Whole Year,Black pepper,816,0.1838235294117647,123.86666666666667
salem,2011,Whole Year,Black pepper,816,0.1838235294117647,7.266666666666667
salem,2011,Whole Year,Black pepper,816,0.1838235294117647,58.6
salem,2011,Whole Year,Black pepper,816,0.1838235294117647,527.6
salem,2011,Whole Year,Cardamom,39,0.0769230769230769,63.633333333333326
salem,2011,Whole Year,Cardamom,39,0.0769230769230769,123.86666666666667
salem,2011,Whole Year,Cardamom,39,0.0769230769230769,7.266666666666667
salem,2011,Whole Year,Cardamom,39,0.0769230769230769,58.6
salem,2011,Whole Year,Cardamom,39,0.0769230769230769,527.6
salem,2011,Whole Year,Cashewnut,21,0.2857142857142857,63.633333333333326
salem,2011,Whole Year,Cashewnut,21,0.2857142857142857,123.86666666666667
salem,2011,Whole Year,Cashewnut,21,0.2857142857142857,7.266666666666667
salem,2011,Whole Year,Cashewnut,21,0.2857142857142857,58.6
salem,2011,Whole Year,Cashewnut,21,0.2857142857142857,527.6
salem,2011,Whole Year,Castor seed,885,0.3062146892655367,63.633333333333326
salem,2011,Whole Year,Castor seed,885,0.3062146892655367,123.86666666666667
salem,2011,Whole Year,Castor seed,885,0.3062146892655367,7.266666666666667
salem,2011,Whole Year,Castor seed,885,0.3062146892655367,58.6
salem,2011,Whole Year,Castor seed,885,0.3062146892655367,527.6
salem,2011,Whole Year,Coconut,14590,12755.3118574366,63.633333333333326
salem,2011,Whole Year,Coconut,14590,12755.3118574366,123.86666666666667
salem,2011,Whole Year,Coconut,14590,12755.3118574366,7.266666666666667
salem,2011,Whole Year,Coconut,14590,12755.3118574366,58.6
salem,2011,Whole Year,Coconut,14590,12755.3118574366,527.6
salem,2011,Whole Year,Coriander,31,0.4516129032258064,63.633333333333326
salem,2011,Whole Year,Coriander,31,0.4516129032258064,123.86666666666667
salem,2011,Whole Year,Coriander,31,0.4516129032258064,7.266666666666667
salem,2011,Whole Year,Coriander,31,0.4516129032258064,58.6
salem,2011,Whole Year,Coriander,31,0.4516129032258064,527.6
salem,2011,Whole Year,Dry chillies,879,0.6439135381114903,63.633333333333326
salem,2011,Whole Year,Dry chillies,879,0.6439135381114903,123.86666666666667
salem,2011,Whole Year,Dry chillies,879,0.6439135381114903,7.266666666666667
salem,2011,Whole Year,Dry chillies,879,0.6439135381114903,58.6
salem,2011,Whole Year,Dry chillies,879,0.6439135381114903,527.6
salem,2011,Whole Year,Dry ginger,1,11.0,63.633333333333326
salem,2011,Whole Year,Dry ginger,1,11.0,123.86666666666667
salem,2011,Whole Year,Dry ginger,1,11.0,7.266666666666667
salem,2011,Whole Year,Dry ginger,1,11.0,58.6
salem,2011,Whole Year,Dry ginger,1,11.0,527.6
salem,2011,Whole Year,Gram,24,0.7083333333333334,63.633333333333326
salem,2011,Whole Year,Gram,24,0.7083333333333334,123.86666666666667
salem,2011,Whole Year,Gram,24,0.7083333333333334,7.266666666666667
salem,2011,Whole Year,Gram,24,0.7083333333333334,58.6
salem,2011,Whole Year,Gram,24,0.7083333333333334,527.6
salem,2011,Whole Year,Horse-gram,4407,0.6022237349670978,63.633333333333326
salem,2011,Whole Year,Horse-gram,4407,0.6022237349670978,123.86666666666667
salem,2011,Whole Year,Horse-gram,4407,0.6022237349670978,7.266666666666667
salem,2011,Whole Year,Horse-gram,4407,0.6022237349670978,58.6
salem,2011,Whole Year,Horse-gram,4407,0.6022237349670978,527.6
salem,2011,Whole Year,Moong(Green Gram),9154,0.7306095695870658,63.633333333333326
salem,2011,Whole Year,Moong(Green Gram),9154,0.7306095695870658,123.86666666666667
salem,2011,Whole Year,Moong(Green Gram),9154,0.7306095695870658,7.266666666666667
salem,2011,Whole Year,Moong(Green Gram),9154,0.7306095695870658,58.6
salem,2011,Whole Year,Moong(Green Gram),9154,0.7306095695870658,527.6
salem,2011,Whole Year,Onion,1317,10.986332574031891,63.633333333333326
salem,2011,Whole Year,Onion,1317,10.986332574031891,123.86666666666667
salem,2011,Whole Year,Onion,1317,10.986332574031891,7.266666666666667
salem,2011,Whole Year,Onion,1317,10.986332574031891,58.6
salem,2011,Whole Year,Onion,1317,10.986332574031891,527.6
salem,2011,Whole Year,Potato,2,18.0,63.633333333333326
salem,2011,Whole Year,Potato,2,18.0,123.86666666666667
salem,2011,Whole Year,Potato,2,18.0,7.266666666666667
salem,2011,Whole Year,Potato,2,18.0,58.6
salem,2011,Whole Year,Potato,2,18.0,527.6
salem,2011,Whole Year,Small millets,1542,1.0006485084306096,63.633333333333326
salem,2011,Whole Year,Small millets,1542,1.0006485084306096,123.86666666666667
salem,2011,Whole Year,Small millets,1542,1.0006485084306096,7.266666666666667
salem,2011,Whole Year,Small millets,1542,1.0006485084306096,58.6
salem,2011,Whole Year,Small millets,1542,1.0006485084306096,527.6
salem,2011,Whole Year,Sugarcane,12218,100.07071533802586,63.633333333333326
salem,2011,Whole Year,Sugarcane,12218,100.07071533802586,123.86666666666667
salem,2011,Whole Year,Sugarcane,12218,100.07071533802586,7.266666666666667
salem,2011,Whole Year,Sugarcane,12218,100.07071533802586,58.6
salem,2011,Whole Year,Sugarcane,12218,100.07071533802586,527.6
salem,2011,Whole Year,Sunflower,63,1.809523809523809,63.633333333333326
salem,2011,Whole Year,Sunflower,63,1.809523809523809,123.86666666666667
salem,2011,Whole Year,Sunflower,63,1.809523809523809,7.266666666666667
salem,2011,Whole Year,Sunflower,63,1.809523809523809,58.6
salem,2011,Whole Year,Sunflower,63,1.809523809523809,527.6
salem,2011,Whole Year,Sweet potato,1,20.0,63.633333333333326
salem,2011,Whole Year,Sweet potato,1,20.0,123.86666666666667
salem,2011,Whole Year,Sweet potato,1,20.0,7.266666666666667
salem,2011,Whole Year,Sweet potato,1,20.0,58.6
salem,2011,Whole Year,Sweet potato,1,20.0,527.6
salem,2011,Whole Year,Tapioca,17084,50.63579957855303,63.633333333333326
salem,2011,Whole Year,Tapioca,17084,50.63579957855303,123.86666666666667
salem,2011,Whole Year,Tapioca,17084,50.63579957855303,7.266666666666667
salem,2011,Whole Year,Tapioca,17084,50.63579957855303,58.6
salem,2011,Whole Year,Tapioca,17084,50.63579957855303,527.6
salem,2011,Whole Year,Tobacco,108,1.037037037037037,63.633333333333326
salem,2011,Whole Year,Tobacco,108,1.037037037037037,123.86666666666667
salem,2011,Whole Year,Tobacco,108,1.037037037037037,7.266666666666667
salem,2011,Whole Year,Tobacco,108,1.037037037037037,58.6
salem,2011,Whole Year,Tobacco,108,1.037037037037037,527.6
salem,2011,Whole Year,Turmeric,13684,4.20783396667641,63.633333333333326
salem,2011,Whole Year,Turmeric,13684,4.20783396667641,123.86666666666667
salem,2011,Whole Year,Turmeric,13684,4.20783396667641,7.266666666666667
salem,2011,Whole Year,Turmeric,13684,4.20783396667641,58.6
salem,2011,Whole Year,Turmeric,13684,4.20783396667641,527.6
salem,2011,Whole Year,Urad,4566,0.5812527376259308,63.633333333333326
salem,2011,Whole Year,Urad,4566,0.5812527376259308,123.86666666666667
salem,2011,Whole Year,Urad,4566,0.5812527376259308,7.266666666666667
salem,2011,Whole Year,Urad,4566,0.5812527376259308,58.6
salem,2011,Whole Year,Urad,4566,0.5812527376259308,527.6
salem,2012,Kharif,Arhar/Tur,1245,0.7437751004016064,63.633333333333326
salem,2012,Kharif,Arhar/Tur,1245,0.7437751004016064,123.86666666666667
salem,2012,Kharif,Arhar/Tur,1245,0.7437751004016064,7.266666666666667
salem,2012,Kharif,Arhar/Tur,1245,0.7437751004016064,58.6
salem,2012,Kharif,Arhar/Tur,1245,0.7437751004016064,527.6
salem,2012,Kharif,Castor seed,1784,0.1303979820627802,63.633333333333326
salem,2012,Kharif,Castor seed,1784,0.1303979820627802,123.86666666666667
salem,2012,Kharif,Castor seed,1784,0.1303979820627802,7.266666666666667
salem,2012,Kharif,Castor seed,1784,0.1303979820627802,58.6
salem,2012,Kharif,Castor seed,1784,0.1303979820627802,527.6
salem,2012,Kharif,Groundnut,17548,1.931958057898336,63.633333333333326
salem,2012,Kharif,Groundnut,17548,1.931958057898336,123.86666666666667
salem,2012,Kharif,Groundnut,17548,1.931958057898336,7.266666666666667
salem,2012,Kharif,Groundnut,17548,1.931958057898336,58.6
salem,2012,Kharif,Groundnut,17548,1.931958057898336,527.6
salem,2012,Kharif,Horse-gram,3540,0.3019774011299435,63.633333333333326
salem,2012,Kharif,Horse-gram,3540,0.3019774011299435,123.86666666666667
salem,2012,Kharif,Horse-gram,3540,0.3019774011299435,7.266666666666667
salem,2012,Kharif,Horse-gram,3540,0.3019774011299435,58.6
salem,2012,Kharif,Horse-gram,3540,0.3019774011299435,527.6
salem,2012,Kharif,Maize,29542,5.665391645792431,63.633333333333326
salem,2012,Kharif,Maize,29542,5.665391645792431,123.86666666666667
salem,2012,Kharif,Maize,29542,5.665391645792431,7.266666666666667
salem,2012,Kharif,Maize,29542,5.665391645792431,58.6
salem,2012,Kharif,Maize,29542,5.665391645792431,527.6
salem,2012,Kharif,Moong(Green Gram),10228,0.3535393038717246,63.633333333333326
salem,2012,Kharif,Moong(Green Gram),10228,0.3535393038717246,123.86666666666667
salem,2012,Kharif,Moong(Green Gram),10228,0.3535393038717246,7.266666666666667
salem,2012,Kharif,Moong(Green Gram),10228,0.3535393038717246,58.6
salem,2012,Kharif,Moong(Green Gram),10228,0.3535393038717246,527.6
salem,2012,Kharif,Ragi,4856,1.982701812191104,63.633333333333326
salem,2012,Kharif,Ragi,4856,1.982701812191104,123.86666666666667
salem,2012,Kharif,Ragi,4856,1.982701812191104,7.266666666666667
salem,2012,Kharif,Ragi,4856,1.982701812191104,58.6
salem,2012,Kharif,Ragi,4856,1.982701812191104,527.6
salem,2012,Kharif,Rice,12929,4.09567638641813,63.633333333333326
salem,2012,Kharif,Rice,12929,4.09567638641813,123.86666666666667
salem,2012,Kharif,Rice,12929,4.09567638641813,7.266666666666667
salem,2012,Kharif,Rice,12929,4.09567638641813,58.6
salem,2012,Kharif,Rice,12929,4.09567638641813,527.6
salem,2012,Kharif,Sunflower,48,2.0625,63.633333333333326
salem,2012,Kharif,Sunflower,48,2.0625,123.86666666666667
salem,2012,Kharif,Sunflower,48,2.0625,7.266666666666667
salem,2012,Kharif,Sunflower,48,2.0625,58.6
salem,2012,Kharif,Sunflower,48,2.0625,527.6
salem,2012,Kharif,Urad,2536,0.4499211356466877,63.633333333333326
salem,2012,Kharif,Urad,2536,0.4499211356466877,123.86666666666667
salem,2012,Kharif,Urad,2536,0.4499211356466877,7.266666666666667
salem,2012,Kharif,Urad,2536,0.4499211356466877,58.6
salem,2012,Kharif,Urad,2536,0.4499211356466877,527.6
salem,2012,Rabi,Gram,41,0.4634146341463415,63.633333333333326
salem,2012,Rabi,Gram,41,0.4634146341463415,123.86666666666667
salem,2012,Rabi,Gram,41,0.4634146341463415,7.266666666666667
salem,2012,Rabi,Gram,41,0.4634146341463415,58.6
salem,2012,Rabi,Gram,41,0.4634146341463415,527.6
salem,2012,Whole Year,Sugarcane,15485,85.33890862124636,63.633333333333326
salem,2012,Whole Year,Sugarcane,15485,85.33890862124636,123.86666666666667
salem,2012,Whole Year,Sugarcane,15485,85.33890862124636,7.266666666666667
salem,2012,Whole Year,Sugarcane,15485,85.33890862124636,58.6
salem,2012,Whole Year,Sugarcane,15485,85.33890862124636,527.6
salem,2013,Kharif,Bajra,723,1.9681881051175656,63.633333333333326
salem,2013,Kharif,Bajra,723,1.9681881051175656,123.86666666666667
salem,2013,Kharif,Bajra,723,1.9681881051175656,7.266666666666667
salem,2013,Kharif,Bajra,723,1.9681881051175656,58.6
salem,2013,Kharif,Bajra,723,1.9681881051175656,527.6
salem,2013,Kharif,Castor seed,856,0.3025700934579439,63.633333333333326
salem,2013,Kharif,Castor seed,856,0.3025700934579439,123.86666666666667
salem,2013,Kharif,Castor seed,856,0.3025700934579439,7.266666666666667
salem,2013,Kharif,Castor seed,856,0.3025700934579439,58.6
salem,2013,Kharif,Castor seed,856,0.3025700934579439,527.6
salem,2013,Kharif,Cotton(lint),11737,3.639771662264633,63.633333333333326
salem,2013,Kharif,Cotton(lint),11737,3.639771662264633,123.86666666666667
salem,2013,Kharif,Cotton(lint),11737,3.639771662264633,7.266666666666667
salem,2013,Kharif,Cotton(lint),11737,3.639771662264633,58.6
salem,2013,Kharif,Cotton(lint),11737,3.639771662264633,527.6
salem,2013,Kharif,Groundnut,15817,1.7646203451982043,63.633333333333326
salem,2013,Kharif,Groundnut,15817,1.7646203451982043,123.86666666666667
salem,2013,Kharif,Groundnut,15817,1.7646203451982043,7.266666666666667
salem,2013,Kharif,Groundnut,15817,1.7646203451982043,58.6
salem,2013,Kharif,Groundnut,15817,1.7646203451982043,527.6
salem,2013,Kharif,Horse-gram,1233,0.6001622060016221,63.633333333333326
salem,2013,Kharif,Horse-gram,1233,0.6001622060016221,123.86666666666667
salem,2013,Kharif,Horse-gram,1233,0.6001622060016221,7.266666666666667
salem,2013,Kharif,Horse-gram,1233,0.6001622060016221,58.6
salem,2013,Kharif,Horse-gram,1233,0.6001622060016221,527.6
salem,2013,Kharif,Jowar,22181,0.8431089671340336,63.633333333333326
salem,2013,Kharif,Jowar,22181,0.8431089671340336,123.86666666666667
salem,2013,Kharif,Jowar,22181,0.8431089671340336,7.266666666666667
salem,2013,Kharif,Jowar,22181,0.8431089671340336,58.6
salem,2013,Kharif,Jowar,22181,0.8431089671340336,527.6
salem,2013,Kharif,Maize,24805,7.523200967546866,63.633333333333326
salem,2013,Kharif,Maize,24805,7.523200967546866,123.86666666666667
salem,2013,Kharif,Maize,24805,7.523200967546866,7.266666666666667
salem,2013,Kharif,Maize,24805,7.523200967546866,58.6
salem,2013,Kharif,Maize,24805,7.523200967546866,527.6
salem,2013,Kharif,Moong(Green Gram),6936,0.8246828143021915,63.633333333333326
salem,2013,Kharif,Moong(Green Gram),6936,0.8246828143021915,123.86666666666667
salem,2013,Kharif,Moong(Green Gram),6936,0.8246828143021915,7.266666666666667
salem,2013,Kharif,Moong(Green Gram),6936,0.8246828143021915,58.6
salem,2013,Kharif,Moong(Green Gram),6936,0.8246828143021915,527.6
salem,2013,Kharif,Onion,755,12.839735099337748,63.633333333333326
salem,2013,Kharif,Onion,755,12.839735099337748,123.86666666666667
salem,2013,Kharif,Onion,755,12.839735099337748,7.266666666666667
salem,2013,Kharif,Onion,755,12.839735099337748,58.6
salem,2013,Kharif,Onion,755,12.839735099337748,527.6
salem,2013,Kharif,Ragi,5869,3.066110069858579,63.633333333333326
salem,2013,Kharif,Ragi,5869,3.066110069858579,123.86666666666667
salem,2013,Kharif,Ragi,5869,3.066110069858579,7.266666666666667
salem,2013,Kharif,Ragi,5869,3.066110069858579,58.6
salem,2013,Kharif,Ragi,5869,3.066110069858579,527.6
salem,2013,Kharif,Rice,20148,4.816954536430415,63.633333333333326
salem,2013,Kharif,Rice,20148,4.816954536430415,123.86666666666667
salem,2013,Kharif,Rice,20148,4.816954536430415,7.266666666666667
salem,2013,Kharif,Rice,20148,4.816954536430415,58.6
salem,2013,Kharif,Rice,20148,4.816954536430415,527.6
salem,2013,Kharif,Sunflower,3,1.6666666666666667,63.633333333333326
salem,2013,Kharif,Sunflower,3,1.6666666666666667,123.86666666666667
salem,2013,Kharif,Sunflower,3,1.6666666666666667,7.266666666666667
salem,2013,Kharif,Sunflower,3,1.6666666666666667,58.6
salem,2013,Kharif,Sunflower,3,1.6666666666666667,527.6
salem,2013,Kharif,Urad,3248,0.9455049261083744,63.633333333333326
salem,2013,Kharif,Urad,3248,0.9455049261083744,123.86666666666667
salem,2013,Kharif,Urad,3248,0.9455049261083744,7.266666666666667
salem,2013,Kharif,Urad,3248,0.9455049261083744,58.6
salem,2013,Kharif,Urad,3248,0.9455049261083744,527.6
salem,2013,Rabi,Bajra,54,2.0,63.633333333333326
salem,2013,Rabi,Bajra,54,2.0,123.86666666666667
salem,2013,Rabi,Bajra,54,2.0,7.266666666666667
salem,2013,Rabi,Bajra,54,2.0,58.6
salem,2013,Rabi,Bajra,54,2.0,527.6
salem,2013,Rabi,Cotton(lint),1266,2.5726698262243284,63.633333333333326
salem,2013,Rabi,Cotton(lint),1266,2.5726698262243284,123.86666666666667
salem,2013,Rabi,Cotton(lint),1266,2.5726698262243284,7.266666666666667
salem,2013,Rabi,Cotton(lint),1266,2.5726698262243284,58.6
salem,2013,Rabi,Cotton(lint),1266,2.5726698262243284,527.6
salem,2013,Rabi,Groundnut,3020,3.163576158940397,63.633333333333326
salem,2013,Rabi,Groundnut,3020,3.163576158940397,123.86666666666667
salem,2013,Rabi,Groundnut,3020,3.163576158940397,7.266666666666667
salem,2013,Rabi,Groundnut,3020,3.163576158940397,58.6
salem,2013,Rabi,Groundnut,3020,3.163576158940397,527.6
salem,2013,Rabi,Horse-gram,5211,0.5985415467280752,63.633333333333326
salem,2013,Rabi,Horse-gram,5211,0.5985415467280752,123.86666666666667
salem,2013,Rabi,Horse-gram,5211,0.5985415467280752,7.266666666666667
salem,2013,Rabi,Horse-gram,5211,0.5985415467280752,58.6
salem,2013,Rabi,Horse-gram,5211,0.5985415467280752,527.6
salem,2013,Rabi,Jowar,9472,1.3985430743243243,63.633333333333326
salem,2013,Rabi,Jowar,9472,1.3985430743243243,123.86666666666667
salem,2013,Rabi,Jowar,9472,1.3985430743243243,7.266666666666667
salem,2013,Rabi,Jowar,9472,1.3985430743243243,58.6
salem,2013,Rabi,Jowar,9472,1.3985430743243243,527.6
salem,2013,Rabi,Maize,10845,7.536468418626095,63.633333333333326
salem,2013,Rabi,Maize,10845,7.536468418626095,123.86666666666667
salem,2013,Rabi,Maize,10845,7.536468418626095,7.266666666666667
salem,2013,Rabi,Maize,10845,7.536468418626095,58.6
salem,2013,Rabi,Maize,10845,7.536468418626095,527.6
salem,2013,Rabi,Moong(Green Gram),1137,0.8065083553210203,63.633333333333326
salem,2013,Rabi,Moong(Green Gram),1137,0.8065083553210203,123.86666666666667
salem,2013,Rabi,Moong(Green Gram),1137,0.8065083553210203,7.266666666666667
salem,2013,Rabi,Moong(Green Gram),1137,0.8065083553210203,58.6
salem,2013,Rabi,Moong(Green Gram),1137,0.8065083553210203,527.6
salem,2013,Rabi,Onion,301,7.930232558139535,63.633333333333326
salem,2013,Rabi,Onion,301,7.930232558139535,123.86666666666667
salem,2013,Rabi,Onion,301,7.930232558139535,7.266666666666667
salem,2013,Rabi,Onion,301,7.930232558139535,58.6
salem,2013,Rabi,Onion,301,7.930232558139535,527.6
salem,2013,Rabi,Ragi,2757,4.697134566557852,63.633333333333326
salem,2013,Rabi,Ragi,2757,4.697134566557852,123.86666666666667
salem,2013,Rabi,Ragi,2757,4.697134566557852,7.266666666666667
salem,2013,Rabi,Ragi,2757,4.697134566557852,58.6
salem,2013,Rabi,Ragi,2757,4.697134566557852,527.6
salem,2013,Rabi,Rapeseed &Mustard,17,0.2352941176470588,63.633333333333326
salem,2013,Rabi,Rapeseed &Mustard,17,0.2352941176470588,123.86666666666667
salem,2013,Rabi,Rapeseed &Mustard,17,0.2352941176470588,7.266666666666667
salem,2013,Rabi,Rapeseed &Mustard,17,0.2352941176470588,58.6
salem,2013,Rabi,Rapeseed &Mustard,17,0.2352941176470588,527.6
salem,2013,Rabi,Sunflower,22,1.0,63.633333333333326
salem,2013,Rabi,Sunflower,22,1.0,123.86666666666667
salem,2013,Rabi,Sunflower,22,1.0,7.266666666666667
salem,2013,Rabi,Sunflower,22,1.0,58.6
salem,2013,Rabi,Sunflower,22,1.0,527.6
salem,2013,Rabi,Urad,1170,0.852991452991453,63.633333333333326
salem,2013,Rabi,Urad,1170,0.852991452991453,123.86666666666667
salem,2013,Rabi,Urad,1170,0.852991452991453,7.266666666666667
salem,2013,Rabi,Urad,1170,0.852991452991453,58.6
salem,2013,Rabi,Urad,1170,0.852991452991453,527.6
salem,2013,Whole Year,Arecanut,2410,0.9796680497925312,63.633333333333326
salem,2013,Whole Year,Arecanut,2410,0.9796680497925312,123.86666666666667
salem,2013,Whole Year,Arecanut,2410,0.9796680497925312,7.266666666666667
salem,2013,Whole Year,Arecanut,2410,0.9796680497925312,58.6
salem,2013,Whole Year,Arecanut,2410,0.9796680497925312,527.6
salem,2013,Whole Year,Arhar/Tur,2963,0.9078636517043536,63.633333333333326
salem,2013,Whole Year,Arhar/Tur,2963,0.9078636517043536,123.86666666666667
salem,2013,Whole Year,Arhar/Tur,2963,0.9078636517043536,7.266666666666667
salem,2013,Whole Year,Arhar/Tur,2963,0.9078636517043536,58.6
salem,2013,Whole Year,Arhar/Tur,2963,0.9078636517043536,527.6
salem,2013,Whole Year,Banana,1658,41.53437876960193,63.633333333333326
salem,2013,Whole Year,Banana,1658,41.53437876960193,123.86666666666667
salem,2013,Whole Year,Banana,1658,41.53437876960193,7.266666666666667
salem,2013,Whole Year,Banana,1658,41.53437876960193,58.6
salem,2013,Whole Year,Banana,1658,41.53437876960193,527.6
salem,2013,Whole Year,Black pepper,813,0.1845018450184501,63.633333333333326
salem,2013,Whole Year,Black pepper,813,0.1845018450184501,123.86666666666667
salem,2013,Whole Year,Black pepper,813,0.1845018450184501,7.266666666666667
salem,2013,Whole Year,Black pepper,813,0.1845018450184501,58.6
salem,2013,Whole Year,Black pepper,813,0.1845018450184501,527.6
salem,2013,Whole Year,Cardamom,35,0.0571428571428571,63.633333333333326
salem,2013,Whole Year,Cardamom,35,0.0571428571428571,123.86666666666667
salem,2013,Whole Year,Cardamom,35,0.0571428571428571,7.266666666666667
salem,2013,Whole Year,Cardamom,35,0.0571428571428571,58.6
salem,2013,Whole Year,Cardamom,35,0.0571428571428571,527.6
salem,2013,Whole Year,Cashewnut,2,0.5,63.633333333333326
salem,2013,Whole Year,Cashewnut,2,0.5,123.86666666666667
salem,2013,Whole Year,Cashewnut,2,0.5,7.266666666666667
salem,2013,Whole Year,Cashewnut,2,0.5,58.6
salem,2013,Whole Year,Cashewnut,2,0.5,527.6
salem,2013,Whole Year,Coconut,14457,4274.745797883378,63.633333333333326
salem,2013,Whole Year,Coconut,14457,4274.745797883378,123.86666666666667
salem,2013,Whole Year,Coconut,14457,4274.745797883378,7.266666666666667
salem,2013,Whole Year,Coconut,14457,4274.745797883378,58.6
salem,2013,Whole Year,Coconut,14457,4274.745797883378,527.6
salem,2013,Whole Year,Coriander,40,0.35,63.633333333333326
salem,2013,Whole Year,Coriander,40,0.35,123.86666666666667
salem,2013,Whole Year,Coriander,40,0.35,7.266666666666667
salem,2013,Whole Year,Coriander,40,0.35,58.6
salem,2013,Whole Year,Coriander,40,0.35,527.6
salem,2013,Whole Year,Dry chillies,602,0.6046511627906976,63.633333333333326
salem,2013,Whole Year,Dry chillies,602,0.6046511627906976,123.86666666666667
salem,2013,Whole Year,Dry chillies,602,0.6046511627906976,7.266666666666667
salem,2013,Whole Year,Dry chillies,602,0.6046511627906976,58.6
salem,2013,Whole Year,Dry chillies,602,0.6046511627906976,527.6
salem,2013,Whole Year,Gram,17,0.6470588235294118,63.633333333333326
salem,2013,Whole Year,Gram,17,0.6470588235294118,123.86666666666667
salem,2013,Whole Year,Gram,17,0.6470588235294118,7.266666666666667
salem,2013,Whole Year,Gram,17,0.6470588235294118,58.6
salem,2013,Whole Year,Gram,17,0.6470588235294118,527.6
salem,2013,Whole Year,Small millets,2220,1.1369369369369369,63.633333333333326
salem,2013,Whole Year,Small millets,2220,1.1369369369369369,123.86666666666667
salem,2013,Whole Year,Small millets,2220,1.1369369369369369,7.266666666666667
salem,2013,Whole Year,Small millets,2220,1.1369369369369369,58.6
salem,2013,Whole Year,Small millets,2220,1.1369369369369369,527.6
salem,2013,Whole Year,Sugarcane,12652,96.0759563705343,63.633333333333326
salem,2013,Whole Year,Sugarcane,12652,96.0759563705343,123.86666666666667
salem,2013,Whole Year,Sugarcane,12652,96.0759563705343,7.266666666666667
salem,2013,Whole Year,Sugarcane,12652,96.0759563705343,58.6
salem,2013,Whole Year,Sugarcane,12652,96.0759563705343,527.6
salem,2013,Whole Year,Sweet potato,3,21.0,63.633333333333326
salem,2013,Whole Year,Sweet potato,3,21.0,123.86666666666667
salem,2013,Whole Year,Sweet potato,3,21.0,7.266666666666667
salem,2013,Whole Year,Sweet potato,3,21.0,58.6
salem,2013,Whole Year,Sweet potato,3,21.0,527.6
